states:SOC,"V_{batt,actual}",I_{batt},dXdt:p_e,states:p_e,states:p_z,Power_F,states:phi,Omega_R,Omega_F,t,states:T_{batt},states:T_{coolant},"states:T_{motor,F}",Power_{TMS}
0.6703357021367359,621.3739803110711,94.94995208364827,32.68700812299338,37.84971797857084,1.7000009939999436,13.40403820737432,8.578539171591451,701.025346720979,701.0253470787125,1180.0,317.8147392194459,310.97749343292395,321.51691799094095,0.7501873860666863
0.6690786501013415,621.0266966214645,95.00326809712516,32.684603396823434,38.01228907673017,1.7000009589423752,13.404038190134461,8.577043286570017,701.0255781381994,701.0255781865649,1185.0,317.8316894940731,310.98699099899085,321.5333657060797,0.7501928365198671
0.667821598065947,620.6794129318579,95.05658411060206,32.68219867065348,38.1748601748895,1.7000009238848066,13.4040381728946,8.575547401548583,701.0258095554198,701.0258092944173,1190.0,317.8486397687003,310.99648856505775,321.5498134212184,0.7501982869730479
0.6665645460305525,620.3321292422513,95.10990012407896,32.67979394448352,38.337431273048836,1.7000008888272382,13.40403815565474,8.574051516527149,701.0260409726402,701.0260404022697,1195.0,317.8655900433275,311.0059861311247,321.5662611363572,0.7502037374262287
0.665307493995158,619.9848455526447,95.16321613755585,32.67738921831357,38.50000237120817,1.7000008537696698,13.404038138414881,8.572555631505715,701.0262723898607,701.0262715101222,1200.0,317.88254031795464,311.0154836971916,321.5827088514959,0.7502091878794095
0.6640504419597635,619.6375618630382,95.21653215103275,32.674984492143615,38.6625734693675,1.7000008187121012,13.40403812117502,8.57105974648428,701.026503807081,701.0265026179746,1205.0,317.89949059258186,311.0249812632585,321.59915656663463,0.7502146383325903
0.6627933899243691,619.2902781734315,95.26984816450964,32.672579765973666,38.825144567526834,1.7000007836545328,13.40403810393516,8.569563861462846,701.0267352243014,701.0267337258271,1210.0,317.916440867209,311.0344788293254,321.61560428177336,0.7502200887857711
0.6615363378889746,618.9429944838249,95.32316417798654,32.67017503980371,38.98771566568617,1.7000007485969644,13.404038086695302,8.568067976441412,701.0269666415218,701.0269648336796,1215.0,317.93339114183624,311.04397639539235,321.6320519969121,0.7502255392389519
0.6602792858535801,618.5957107942183,95.37648019146344,32.66777031363375,39.1502867638455,1.7000007135393957,13.40403806945544,8.566572091419978,701.0271980587422,701.027195941532,1220.0,317.9503414164634,311.05347396145925,321.6484997120508,0.7502309896921325
0.6590222338181856,618.2484271046118,95.42979620494033,32.6653655874638,39.31285786200483,1.7000006784818273,13.404038052215581,8.565076206398544,701.0274294759625,701.0274270493844,1225.0,317.9672916910906,311.06297152752614,321.66494742718953,0.7502364401453133
0.6577651817827912,617.9011434150051,95.48311221841723,32.66296086129385,39.475428960164166,1.700000643424259,13.404038034975722,8.56358032137711,701.027660893183,701.0276581572368,1230.0,317.9842419657178,311.07246909359304,321.68139514232826,0.7502418905984941
0.6565081297473967,617.5538597253985,95.53642823189412,32.6605561351239,39.6380000583235,1.7000006083666903,13.40403801773586,8.562084436355676,701.0278923104033,701.0278892650894,1235.0,318.001192240345,311.08196665966,321.697842857467,0.7502473410516749
